,text,label
465,Regarding UC Irvine's Decision to Cancel 2020 Commencement,True
466,"IDPH, Cheerleaders Are Athletes! COVID-19",False
467,"Stop the spread of COVID-19: Cancel the 7/11/20 Trump rally in Portsmouth, NH",True
468,CoVid 19 Petition : To gain government support for small businesses in India,False
469,VTU is planning to conduct Offline exam over online semester - COVID is still rising,True
470,Demand a Green New Deal to save the planet after Covid-19,False
471,Protect Pregnant Healthcare Workers & Healthcare System from COVID19,False
472,Cuomo Close NYC construction during  Covid-19. Save peoples lives,True
473,"COVID-19 Pandemic: Supplies, Financial Support and Compassion for Humanity",False
474,Extend IELTS validity by a year following Covid-19 Pandemic,False
475,Commence Scenario 2 for High Schools and Revise COVID-19 Guidelines in Alberta,False
476,Petition to PM & FM INDIA: RELIEF FOR INDIAN LOAN BORROWER;EMI HOLIDAY! PLS BAN MORATORIUM,False
477,Facebook: Don’t stop the music!,False
478,Extend compassionate use of Remdesivir to health care workers,False
479,Impose trade sanctions for nations with unsafe bio-security in their (wet) meat markets,False
480,Lift the ban on alcohol sales in Barbados during the Covid-19 lock-down,True
481,"Housing Is Health! No Homelessness, No Rent Debt",False
482,Padma Vibhushan for Dr KK Aggarwal,False
483,Petition to lower the tuition fees for 2020/2021 sem 1 at Universiti Teknologi Malaysia.,False
484,MUHS should conduct online examination or Postpone MBBS examinations due to rising COVID,True
485,Release College Students From Off-Campus Housing Obligations During COVID-19 Pandemic,True
486,Get competitive swimmers back in the pool in PA!,True
487,Extend COVID-19 relief packages to temporary visa holders,False
488,Justice for Nikita Tomar,False
489,"Allow live meetings, conventions, and tradeshows to operate in Las Vegas at 50% capacity!",True
490,Protect Chesterfield's Special Education Students!,False
491,Forgiving rents in the time of lockdown due to Coronavirus,True
492,Move the Pop-Up Covid Test Centre away from the Old Town!,False
493,We Won't Leave Anyone In Our Community Behind During COVID-19 Pandemic,False
494,Tranparency Regarding Keller ISD's Management of COVID-19,False
495,Protect Orillia During COVID-19,False
496,Release all ICE Detainees Immediately,False
497,Unmask Elementary Children Outdoors (and all together).,False
498,Save Redrow/Crem skatepark,False
499,Give the elderly the first hour of supermarket trading during Covid-19,True
500,Close all MESA PUBLIC SCHOOLS because of COVID-19. Protect our Children!,True
501,#PostponeNEET_JEE,True
502,Cancel all further exams due to instability caused by COVID-19,True
503,Governor Hogan: Close preschools to protect childcare workers from the spread of COVID-19,True
504,Lower the age of breast cancer screening in Scotland - “Better screened than sorry”,False
505,Open Personal Training Studios During Phase 2,True
506,Tell Gov. Cuomo: Broadway Deserves a Seat at the Table,False
507,Covid 19: Repatriación de argentinos y residentes argentinos en el exterior.,True
508,NIRA to extend eligibility for athletes whose seasons were cut short,False
509,Protect Essential Autism Care in PA,True
510,Pass all classes of 2020 second semester,True
511,Concordia University students asking for the grading system this semester to be PASS/FAIL,True
512,Postpartum support for mothers in Newfoundland during COVID-19,False
513,Saskatchewan Needs a Better Back-To-School Plan,True
514,Petition for NSW Year 12 students to hold Graduation Assemblies and formals,True
515,"Lecce, DO NOT CHANGE MARCH BREAK AGAIN!",False
516,Postpone Highschool Spring Sports instead of Cancelling,True
517,Save Echo Park Lake,False
518,Proactively protecting the health of SHSU and Huntsville Amid growing concerns of COVID-19,True
519,Reschedule Rutgers University 2020 Commencement,True
520,COVID Outbreak: CLOSE DEVONSHIRE MALL,True
521,Re-opening of ALL Golf Facilities Immediately for ALL GOLFERS,True
522,Covid-19: give economic hardship relief to the hair & beauty industry – support UK salons,True
523,"Demand Visa, MasterCard, AMEX & Discover Reduce/Waive Certain Fees during COVID 19",False
524,Get Nassau County To Reverse The Postponement Of The 2020 Fall Season,True
525,Unemployment Relief For Independent Workers With Mixed Income Types,False
526,"""Play On""",False
527,Allowing athletic competition,True
528,Manitobans Demand a FAIR Contract for Nurses & Quality Patient Care,False
529,Close UC Berkeley Campus Due to COVID-19 New Cases in Surrounding Areas,True
530,COVID-19 Hazard pay for all 1199 SEIU healthcare workers now,False
531,COVID-19 Pandemic: Reinstate Premium Pay for Essential Employees in the State of Maryland,False
532,Impeach Michigan Governor Gretchen Whitmer NOW,False
533,Grace-Graduate final year UG students owing to Covid-19,True
534,82yr Old Woman Battling Leukemia Needs Urgent Commutation of Sentence,False
535,Online classes for Universidad europea de valencia (COVID-19 Emergency),True
536,Sack Dominic Cummings!,False
537,Support excise parity for Canadian craft distilleries,False
538,Include Australia's Already Disadvantaged in the COVID-19 Stimulus Supplement,False
539,CANCEL 2021 METRIC BOARD EXAM DUE TO THE WIDE SPREAD OF COVID 19,True
540,Make DUT shut down all campuses for an appropriate amount of time should COVID-19 worsen.,True
541,SAVE FAIRLOP SAILING SCHOOL FROM CLOSURE,True
542,"Governor Kim Reynolds: Suspend Rent, Mortgage, & Utility Payments During This Crisis",False
543,Deny Mike Harris the Order of Ontario,False
544,"Help undocumented immigrants
during the COVID-19 crisis",False
545,"Governor Andy Beshear: Suspend Rent, Mortgage and Utility payments during the Corona Virus",True
546,Open Fitness Facilities Premier,True
547,"Petition for all 2020 parents to be granted $3,000 baby support grant",False
548,"Stop coronavirus - call for permanent ban on commercial wildlife breeding, markets & trade",True
549,Release COVID-19 Child Care Data in MA!,False
550,Shutdown the University of Waterloo campus temporarily due to COVID-19,True
551,Punëtorët informal duhet të përfitojnë nga paketat e ndihmës financiare COVID-19,False
552,Pay Petsmart employees Hazard pay due to COVID-19.,False
553,Hazard Pay for Fred Meyer Employees During the Outbreak of COVID-19,False
554,Allow Michigan Youth Soccer Players To Return To Play,True
555,Academic Freeze,True
556,Stop vigilante Covid-19 roadblocks,True
557,Canada Should Ban Flights from Europe due to COVID-19,True
558,Close NBPS after Spring Break due to the outbreak of COVID-19 in Broward county.,True
559,Close QASMT For 2 Weeks (COVID-19),True
560,Target: Protect your team and community as Covid-19 surges on.,False
561,Restrict Maximum Monthy BCHydro Charges During Covid-19 Outbreak,True
562,Ensure Sir Richard Branson sells private assets before being bailed out by the government.,False
563,Cancel Lucknow University Exams! Mass promotion of students is an option.,True
564,Norwich University students to remain off-campus in response to COVID-19,True
565,COVID-19: Change to The Leaving Cert 2020,True
566,Personal Protective Equipment (PPE) and COVID-19 Health Care for NYPD Officers,False
567,Allow ski hills to operate during Ontario lockdown,True
568,Stonewall Jackson Cemetery Name To Remain The Same,True
569,Bring the AFL grand final to Perth,False
570,INTI SHOULD CANCELLING ALL PHYSICAL CLASSES TO REDUCE SPREAD OF COVID-19,True
571,COVID-19 Support for International Students,False
572,Gofundme deve eliminare i contributi x  le raccolte COVID nel mondo e donare agli ospedali,False
573,COVID vaccines for California teachers,False
574,Corona Virus Kenya: Petition to STOP all flights from CHINA & #COVID-19 hotspots,True
575,Cancel School for CPS,True
576,Provide federal financial assistance to renters affected by COVID-19,False
577,COVID-19: Suspend classes and Encourage online teaching at Coventry University,True
578,Sénégalais de l'extérieur victimes du COVID-19,False
579,Demand Congress Provide Free School Meals To Every K-12 Student In America,False
580,Lower Temple University Fall 2020 Tuition,True
581,AOTA Needs to Address Murders of Black Men and Women to Support OT's Diverse Community,False
582,Force Big Chain Supermarkets/Takeaways to Drop Delivery Fees During the Covid-19 Pandemic,False
583,BAN USE OF CHEMICAL CROWD-CONTROL AGENTS DURING THE COVID-19 PANDEMIC,True
584,Allow virtual HBUHSD teachers to continue instruction online,True
585,"Tell Governor Newsom to Release Patricia Wright, A Blind Grandmother with Terminal Cancer",False
586,"Demand to grant  PR Status to Work permit holders, Refugee Claimants and Int. Students.",True
587,PLEASE SHUT DOWN and CLEAN Amazon facilities that test positive for COVID-19,True
588,Please Let Massachusetts Golf,True
589,Stop Deportation- Mother faces deportation that would take her away from her daughter,False
590,"The stoppage of Justin Trudeau's ""assault weapons"" ban",False
591,Allow Businesses and small traders to resume in Mumbai.,False
592,"With The world facing a Covid-19 pandemic, Unisa exams to change from seat-in to portfolio",True
593,DSTV should give S​.​A. subscribers a payment break or decrease prices during Covid-19,False
594,Do not transfer our Municipal Commissioner until Covid is eradicated,True
595,Cover Covid19 Exposed or Contracted Longshore Workers Under Federal Compensation.,False
596,"SAY NO to using the Wyndham, Fresh Meadows to House 100 Former Inmates and Sex Offenders!",False
597,Postpone VTU exams,True
598,Help convince Inslee and WIAA to allow HS spring sports to resume,True
599,NZTR: Shifting the two Guineas Group One races north will ruin Cup Week in Christchurch!,False
600,COVID-19 Awards,False
601,Cancel the 2020-2021 school year SOLs,True
602,..,False
603,Protect our nurses!,False
604,SENSELESS IMPRISONMENT FOR MY MOM.. FIRST TIME OFFENDER NON-VIOLENT CRIME,False
605,COVID-19: Demand immediate release for those incarcerated in Knox County jail,False
606,"Petition to recall Desmond Elliot from the Lagos House of Assembly, Surulere Constituency",False
607,Texas UIL Spring Sports/Competitions to be completed during the Summer of 2020,False
608,Prioritize Vaccinating Florida Teachers,False
609,Save Plum Island Coffee Roasters,False
610,Suspend Rent & Mortgage in Canada during COVID-19,False
611,Ask the City of Winston-Salem to support in-street dining for downtown resturants!,False
612,Have Online Classes & Close Physical BMCC campus due to Outbreak of COVID-19,True
613,Appello per la pace in Etiopia,False
614,Stop Guinea Pig Vaccine Tests In  Africa for Covid 19/ Corona Virus,False
615,Rowan University: Universal Pass System,False
616,Allow Athletic Therapists to treat their patients,False
617,Allow not COVID related evictions,False
618,#FreeNeko from Navajo County Jail,False
619,ÖZEL OKUL ÖDEMELERİNİNDE İNDİRİM,False
620,Allow Golf courses to open in Ontario,True
621,Extend Winter Break at UBC,False
622,Include Preschool Teachers in the Phase 1b vaccine rollout in Kentucky,False
623,"Justice for Dr. Abhishek Bhayana, youngest frontline covid warrior",False
624,Petition for Approval to Provide Illinois Early Intervention Services via Telehealth,False
625,Help animal shelters during COVID-19,False
626,"Allow access in Point Roberts, WA for Canadian property, boat & animal owners",True
627,Lower Tuition at Hope College During Covid-19,False
628,School Stays ON !,False
629,Licensure Extension for TLLP due to COVID-19,False
630,Cancel rental payment for international student of Australia during COVID-19 crisis,False
631,Provide easily accessible and free COVID-19 testing across India.,False
632,Community Demands for Lesley University's Covid-19 Response,False
633,Free Jay Regas,False
634,Remove Dr. Wajid Ahmed from his position as Medical Officer of Health for Windsor/Essex,False
635,Hazard Pay For Essential Workers,False
636,Let our 4 year old Melbourne kinder kids go to their Primary Schools for prep orientation,True
637,SHUTDOWN BROWARD COUNTY,True
638,Make the CDC report the number of coronavirus cases per state,False
639,End Hate Crimes Against Asian Americans,False
640,"Lockdown India Completely Until 31st Mar (At least) - (Buses, Flights, Trains, Shops etc)",True
641,Cancel the 2020 St Patrick's Day Parades in Ireland to help reduce the spread of COVID-19,True
642,Keep Yehaa Bob at Port Orleans,False
643,Allow Fall Advantage participants to arrive for the Fall program.,False
644,"Teachers, Students, and Staff are NOT Expendable",False
645,Change the 2020 Year 12 VCE Exams,False
646,Ban Eating Dogs & Cats in China - Now.,False
647,Covid-19:   Salud a través del ejercicio!,False
648,Call for the Resignation of Los Angeles Mayor Eric Garcetti for BLM Protest Response,False
649,Lower the amount of work given to KHSD students,False
650,Cancel GEBE bills during lockdown,True
651,Suspension of rent payments to students during the Coronavirus pandemic.,False
652,It now time for temples and religious institutions to donate for COVID relief,False
653,Expedite NBCOT Exam Process,False
654,“TAKE  ACTION AGAINST CORRUPTION NOW”,False
655,Pharmacy Personnel MUST be included in Gov. Wolf's COVID-19 PA Hazard Pay Grant Program!!!,False
656,University students should not have to pay last instalment of rent if they move out,False
657,Recall WI Governor Tony Evers,False
658,Transparency for Missouri beef consumers and producers,False
659,Virginia Covid-19 Mandatory Shelter in Place,True
660,Open Texas Nursing Homes and Assisted Living Centers,False
661,Claps don't pay the bills - give all NHS workers a 15% pay rise #NHSPay15,False
662,Mandate PPE for Dental Hygienists NOW!,False
663,Carteret County Surf Now,False
664,"COVID-19 Pass/Fail Grading Initiative for FCPS - Frederick, MD",False
665,Provide Food and Safe Transport to Stranded Migrants during COVID-19 Lockdown,True
666,Save Newquay Killacourt,False
667,Mandate the collection of disaggregated health data for Canadians during COVID-19,False
668,Help Georgia Restaurants Survive COVID-19,False
669,SAVE OUR SMALL BUSINESS COMMUNITY!! Allow restaurants to be able to service outdoor dining,True
670,UHC refuses to pay equitably for COVID tests,False
671,UT AUSTIN NEEDS TO CONTACT ALL RESIDENTS AND STAFF WHEN COVID-19 CASES EMERGE,False
672,Pengurangan uang sekolah selama Home Learning karena dampak ekonomi dari Covid - 19.,False
673,"COVID-19 : Give the 320,000 homeless people in the U​.​K. shelter",False
674,Review of the constitution of the South African CoVID-19 National Command Council,False
675,Save Pine Island Club,False
676,Reopen Gyms To Help Combat COVID-19,True
677,Make COVID-19 Testing Free for Senior Citizens & Subsidised for All #PatientsBeforeProfits,False
678,We want to feel safe on social media platforms,False
679,Pass/Fail Grading Option at Adelphi University in response to COVID-19,False
680,"Prisoner's in danger of Covid-19. ""Please Help""
#PrisonersLivesMatterToo",False
681,Arrest Mocha Uson for Publishing False News in her Facebook Page,False
682,COVID-19: Allow free hospital parking for BC's health care workers.,False
683,REDUCTION IN SCHOOL FEES DURING COVID-19. Schools to run at no profit no loss till then,False
684,UW 2020 Commencement,False
685,Private schools to charge 50% tuition fees for online classes.,False
686,"Plea for $1,000,000 for COVID-19 Frontline Workers Families",False
687,Lift covid restrictions on Beauty industry!,True
688,COVID - Suspend School Until We Have Clarity,True
689,For NHS senior management to protect workers from COVID-19 as a priority,False
690,Early release for Hector Jimenez via medical parole or clemency due to COVID-19,False
691,No mandatory Covid-19 vaccine in Canada,False
692,Cancelling of HITS Events during COVID pandemic,True
693,Stop the Suppression and Redirection of Covid-19 Data,False
694,Keep Community Based Adult Services (CBAS) Available in California,False
695,"Close, Florida, close the beaches, Gov. DeSantis!",True
696,Nurses must be exempted from paying tax during covid-19.,False
697,Pass all SBISD students for the spring semester,False
698,Please Close Philadelphia Public Schools due to Coronavirus/COVID-19! Safety first!,True
699,"Support and reward healthcare workers, COVID-19",False
700,Stop UC Davis From Cutting Financial Aid During a Pandemic,False
701,Ban face to face teaching at City of Glasgow College with immediate effect - COVID-19,False
702,SUPPORT FOR SME WORKING DIRECTORS UNDER JOBS SUPPORT SCHEME (JSS),False
703,COVID-19 Small Business economic hardship,False
704,Reopen The Spotlight Theatre ASAP,True
705,Remove mandated bulk-billing from COVID-19 telehealth item numbers.,False
706,Open Up Private Recreational Motorcycle & ATV Areas In NY,True
707,Stop Covid-19 Related Dismissals at Glasgow Colleges,False
708,Proposal to Make Alberta's Diploma Examinations Voluntary,False
709,"ICMR JRF 2020 ,DBT BET JRF 2020 and GATB 2020 got postponed now",True
710,Stop the RHS Bridgewater from further culling of roe deer at their site,False
711,Joe Biden's Candidacy is Failing - We Demand a Stronger Nominee. Democrats: Act Now.,False
712,Close All Wildlife Trading Markets Globally,True
713,Lift Restrictions for New Brunswickers Travelling to Nova Scotia,True
714,We Demand Free Internet for ALL Low-Income Families During COVID-19,False
715,A Campaign to Protect Dover Forest!,False
716,Signez la lettre pour le retrait de la proposition de loi sur un ordre des psychologues,False
717,URGENT CALL - Release Julian Assange from Belmarsh NOW!,False
718,Amend order to allow JCPD officers to wear BDU's during PANDEMIC!,False
719,Play Fair - Let Live Music Live,True
720,Make Covid duty for final MBBS students voluntary,False
721,Bring back Division III National Championships,False
722,Lockdown Pakistan to Prevent COVID-19 Transmission,True
723,Cancel all further assignments and exams due to instability caused by COVID-19,False
724,Get Washington county closed because of Covid-19,True
725,Please help the residents of Guildwood Extendicare during Covid Crisis,False
726,Take back the decision to end the relationship with the Chinese scholars who fund by CSC,False
727,Stop Transport Canada rescinding covid response that allows you to stay in your vehicle,True
728,Take Action to End Canada's Blood Donation Ban,False
729,COVID-19：Request For MPCSD to Close Schools for the Safety of our Community and Children,True
730,"Stop Con Edison from potentially spreading Covid-19 to its workers, and the NYC public!",False
731,We study in online mode we want online Semester examination for every university students,True
732,Enforce State and Local COVID-19 Rules in all California State Employee Workplaces,False
733,We want the Human rights commission to lay charges of racism against Russell Kruger.,False
734,Close CCPS schools to limit spread of coronavirus.,True
735,Keep X-rays for Chiropractors for the health benefit of future patients.,False
736,Change UAlberta Classes from in person to Online due to COVID-19,True
737,Animal Charities including Wildlife Rescues deserve government support during Covid-19,False
738,Stop the relocation of a Sexually Violent Predator to Twentynine Palms!,False
739,Cancel Rent Payments in Finland for International Students during Covid-19.,False
740,Demand California Delay Implementing Cuts to Pharmacies During COVID-19 Pandemic,False
741,Hunts and shoots should not be exempt from 6 person rule + Covid-19 restrictions,False
742,APPEAL COVID-19/ BEAUTY INDUSTRY,False
743,Mississippi State University students want the option for classes to be Pass/Fail,False
744,Tertiary Students of JA Appeal to Reduce Tuition 15-20% & Refund Miscellaneous/ Late Fees.,False
745,AMPLIACION DE LA BECA CONTINUIDAD DE ESTUDIOS I - II Convocatoria. BECA PRONABEC,False
746,Petition Sokongan kepada Ketua Pengarah KKM Datuk Dr. Noor Hisham Bin Abdullah,False
747,Allow EBT recipients to order groceries online during COVID-19 pandemic and beyond.,False
748,Cancel Alberta Diploma Examinations,False
749,The beauty industry - financial support & operational clarity from government & insurers,False
750,Potential treatment for COVID-19 should not harm Canadians living with lupus,False
751,Save Akron's Last Major Greenspace!,False
752,Allow Donna Kay Rule to compete in the NFR!,False
753,Stop classes and encourage online classes to reduce spread of COVID-19 in uniten,True
754,Hazard Pay for Wal-Mart Associates,False
755,Demand FDA Approval for Emergency Use of Ivermectin for Covid 19 Treatment,False
756,NO TO THE DISPLACEMENT OF MARIACHIS AT MARIACHI PLAZA IN BOYLE HEIGHTS!,False
757,Provide financial support for ALL Sole Traders in Victoria,False
758,Allow medical schools to proctor board exams to combat scheduling issues due to COVID-19.,False
759,Let babies travel on their mother's passport into South Africa for Medical Emergencies,False
760,Pembroke Pines utilities cost increase during COVID-19,False
761,"Give Children and Families Access to Beaches, Parks and Trails in Hawaii",True
762,"Save Donderberg , Sauvons l'espace vert du Donderberg à Laeken , Red Donderberg",False
763,COVID Transparency at BYU,False
764,Postpone JEE & NEET to the end of 2020,True
765,Save my dad from ICE's virus-ridden detention centers,False
766,India needs to change its stance on mental health,False
767,"No School Re-Opening, Protect Our Children",True
768,"Covid-19 Minnesota families rent,mortgages, utilities,and monthly Bill's or hardships!",False
769,Varsity College must decrease their school fees by 35% because of the COVID 19 pandemic,False
770,Car Dealerships are Non-Essential During COVID-19 and should be be closed!,True
771,Hazard Pay For The Front Line,False
772,UAH: Extend a Pass/Fail Option Due to COVID-19,False
773,Maharashtra CM : Make an announcement in Reduction & Deferment of School Fees !,False
774,To allow the children of a covid victim to remain in their home.,False
775,Help convince the SUSD that Students & Teachers Need Leniency in Grading during COVID-19.,False
776,"Glasgow Life, Reconsider Library Closures",True
777,Get Classes Moved To Online Due to Corona Virus (Covid-19),True
778,Release my mother due to COVID-19,False
779,"Allow venues, stadia, and hotels with Covid Controls in place to operate at capacity",False
780,Stop insurance providers from rejecting doctor-recommended cancer treatment.,False
781,"Let's get back golfing, rowing, playing tennis and picnicking again Ontario.",True
782,Fast food restaurants to print vehicle reg on takeaway packaging to discourage littering.,False
783,LOVE IS NOT TOURISM,False
784,#ProtectLibraryWorkers & communities: Don't reopen libraries until it's safe,True
785,Darden : Financial Relief for COVID-19,False
786,Close Pepperdine due to the Covid-19 Case in California,True
787,Keep NM Garden Nurseries Open,True
788,Stipend increment of Resident doctors who are working tirelessly to fight COVID19 PANDEMIC,False
789,Please help saving the life of my Father Kidnapped Dr Abbadi in Jordan,False
790,Hold the Chinese government accountable for COVID-19,False
791,Suspend school/college session until 2021,True
792,Keep our children safe and close the schools,True
793,Ensure Safe Watersports Access to Florida's Waterways during COVID-19 Pandemic,False
794,Powerful action against climate change by the governments,False
795,Continue Paying Northeastern Dining Hall Employees for the Next 30 Days,False
796,Australian Healthcare Workers demand safe Personal Protective Equipment for COVID-19,False
797,Force private nurseries to charge REDUCED fees during COVID-19 crisis,False
798,South Dakota High School Pass or Fail students -COVID-19,False
799,Save Maryland Restaurants,False
800,Re-Open Motocross Tracks Responsibly,True
801,Procurement of Covid-19 cure from Madagascar by the South African government.,False
802,Federal financial relief for restaurant industry — covid-19 pandemic,False
803,Close Petsmart Services in response to Covid-19 state of emergency,True
804,Venues should cancel South Padre Island Spring Break events to prevent COVID-19 exposure.,True
805,United Against COVID-19,False
806,I want people who are working during the Covid-19 pandemic to receive hazard pay.,False
807,Strongly Urge All Schools Closure in Edmonton for COVID-19,True
808,COVID-19 Requesting early release for Georgia work release program residents,False
809,Re-Open US Consulates for General Visa Appointments (Allowing Foreign Nationals to Travel),True
810,Close shopping malls  IMMEDIATELY to prevent the spread of COVID-19,True
811,I want the Covid Testing to be at an affordable price for ALL,False
812,UAW Local 2192 calls for covid-19 health and safety actions by Oberlin College,False
813,Allow 2020 Spring Sports to Continue Through the Summer,True
814,Postpone graduation!!!!!! DO NOT make it virtual,True
815,Stop Stephanie Alley from Potentially spreading the Coronavirus (CoVid 19 Virus),False
816,"Every penny counts- In case of death due to Covid, beneficiary to be granted tax exemption",False
817,Petition AGAINST Del Mar College School of Nursing Holding Back Graduates Due to COVID-19,False
818,"Student Loan Forgiveness for ""Covid-19"" Frontline Workers",False
819,Make UKZN shut down all campuses for an appropriate amount of time should COVID-19 worsen.,True
820,change school district grades from numerical to pass fail for 4th quarter due to covid,False
821,Hazard Pay For Transit Workers During Covid 10,False
822,Stand with Heine Brothers' Baristas during COVID-19 Outbreak: Give them the Choice!,False
823,Creat isolation hotel centers for COVID-19 self-isolation confirms,False
824,"Stop the barbaric wolf cull & poisoning in NWT, BC and AB",False
825,Extend JobKeeper For The Travel Industry Beyond March 28,False
826,Hazard Pay for COVID-19 Essential RI Workers,False
827,PM Modi: Tell Indian Men to Do an Equal Share of Household Chores in Your Next Speech,False
828,CONTRA LOS DESPIDOS EN ORANGE. ERE NO.,False
829,Coronavirus Europe - Let Google Vendor employees to work from home like Google employees,False
830,Opt-In and Implement AB 626 in Orange County,False
831,Chandler Unified School District must close schools until Covid-19 no longer is a threat,True
832,We want the COVID-19 Language Access Act!,False
833,Partial Reimbursement for University of Connecticut Spring 2020 Semester,False
834,Free 3 school teachers held in Italian covid centre for 2months. #FF3,True
835,Support for Farm Transitions and Sustainable Agricultural Practices,False
836,Demand that Micro-Businesses be priority to financial assistance for US COVID-19 relief!,False
837,Support Safe Schools for Saskatchewan,False
838,An Arts Sector-specific Rescue Package to Survive COVID-19 #HeartsForArts2020,False
839,Stop violence against doctors,False
840,Luxury Escapes to Honour Refund Policy Amidst COVID-19 Pandemic,False
841,Esami a distanza garantiti al Politecnico di Milano,False
842,Bring Thunder Bay District Out Of Lockdown and back into colour code system,True
843,Make Swiggy accessible with screen readers in Android for Visually Challenged People,False
844,Help change FL mandated clinical requirements for Nursing students in light of COVID-19,False
845,PETITION AGAINST PROPOSED CORONATION DRIVE WASTE PROCESSING PLANT,False
846,Shutdown Imperial county schools,True
847,Test Kits for CoVid-19 in Every City in the USA,False
848,Raise Awareness to Defeat COVID-19,False
849,Mary Seacole is now recognised as a  COVID-19  hospital in England,False
850,DONIAMO VENTILATORI POLMONARI AGLI OSPEDALI ITALIANI PUBBLICI,False
851,Housing for Healthcare Workers exposed to COVID-19,False
852,Student loan forgiveness for those working the front-lines of the COVID-19 pandemic,False
853,Luton mayor and councillors in breach of lockdown rules to resign,True
854,"Disinfect the streets, lobbies, transportation and stores everyday",False
855,In response to Okan University New payment schedule,False
856,Save 220k Massage Therapist's Careers  Covid-19 Licensed Health Care Economic Hardship,False
857,Extend COVID-19 Emergency Benefits / Prolonger les prestations d'urgence pour la COVID-19,False
858,Justice for Benny Davis,False
859,Demilitarize Walnut Creek Police Response!,False
860,"Rockford, IL Police Chief Daniel G. O’Shea Must Be Fired",False
861,URGENT! Irish Government Enact Vegan Law! to Stop COVID-19 & Stop Climate Change!,False
862,"""COVID-19 Relief"" for our incarcerated loved ones & DE DOC!",False
863,NO on SB20-163,False
864,Keep the test,False
865,"Name MUN's New Core Science Building the ""J. Fitzgerald Building""",False
866,Smoking Covid,False
867,"Halt Rent, Mortgage, and Utility Payments During COVID-19 Outbreak",False
868,#Don'tForgetStudents | #N'OubliezPaslesÉtudiants,False
869,Help the St. John’s University bowling team go to sectionals!,False
870,Lift Ban on Riding Road Registered Motorcycles During covid 19,False
871,Stop Allowing Flights with Covid Infected People to Land in Canada,True
872,"OPEN LETTER TO THE LEADERS OF THE COUNTRIES AND NATIONS OF THE EARTH

FOR THE POOR",False
873,Act now to save small businesses & start-ups - CBILS not available to so many...,False
874,"Support for NY State Licensed, High-Touch Service Professionals During Covid-19.",False
875,"Postponement of Final examinations for Mithibai College,in regards to Covid-19",False
876,Rescind Abbott’s Execute Order GA-13: Biased Bail Restrictions during COVID-19,False
877,"$2,000/month for Each Adult and $1,000/month for Each Child during COVID-19 crisis",False
878,Approve direct access to COVID-19 rapid screening tests,False
879,Restrict Northern BC Work Camps to Essential Operations Only - Covid-19,True
880,No Mandatory COVID-19 Testing For Ohio Athletics ( OHSAA) & Let Spectators In all Games.,True
881,Shut down all Visalia Unified School District Schools to prevent Corona Virus,True
882,ALTERNATIVE GRADUATION OPTION FOR CMS SENIORS,False
883,Protect Hanover community from Wegmans,False
884,Alberta golf courses should receive an exemption from mandated business closures,True
885,Petition for Online Teaching in QUB under COVID-19 Threat,True
886,University and College tuition reduction in Ontario,False
887,The easing of covid restrictions,True
888,Restrict Incoming Maui Flights to Slow Spread of COVID-19,True
889,Urge “shelter in place” order for the state of Utah,True
890,KKTC GİRNE AMERİKAN ÜNİVERSİTESİ ÖDEMELERİNE İNDİRİM İSTİYORUZ,False
891,Give NJ Teachers and school staff immediate access to the COVID-19 vaccine,False
892,Demand Johns Hopkins Protect its Graduate Employees amid COVID-19,False
893,Re-open unused wards of University Hospital of Hartlepool during Covid 19 pandemic,False
894,Postponing the JEE MAINS Examination april 2020 due to COVID-19 outbreak,False
895,Don't let new immigrants fall through the cracks during covid-19.,False
896,Protect our TWU community from COVID-19 by suspending face-to-face classes and meetings.,True
897,Urgent Action Needed: Strengthen Ethnic Studies in Stockton Unified School District,False
898,No More Live Markets - make the difference,False
899,SAVE THE NORTHCOTE PUBLIC GOLF COURSE,False
900,Postpone CBSE Board Exams,False
901,Pay rise for paramedics and nurses,False
902,Too Soon To Open Georgia!,True
903,Request to reconsider DPS Ruby Park school tuition and transport fees for COVID-19,False
904,Covid-19 Aesthetics / Salon / Massage Industry Warning & Economic Impact,False
905,Pause classes and encourage online classes to reduce the spread of Covid-19 in AMCKK,True
906,Allow Salons to Operate with New Health Guidelines,True
907,Open Letter to the AAMC Concerning the Medical School Application Cycle During COVID-19,False
908,Canadian Nurses Deserve Hazard Pay For Pandemics,False
909,Maharashtra demands Resignation from Uddhav Thackeray,False
910,BC Health | Mandatory Mask Usage Across BC Shared Public Spaces,False
911,Close Seattle Central College Campus Due to COVID-19 Death in Washington and New Cases,True
912,Rescue Australians Stranded in Peru due to Coronavirus,False
913,Improve COVID-19 Procedures In Correctional Facilities,False
914,Shut down Rosebank College,True
915,Stop Wildlife Medicine in China,False
916,Close Pace University NYC campus due to spread of COVID-19,True
917,Wearing face masks in public should be made mandatory by government to prevent COVID-19,False
918,Open Canada VACs in India,False
919,Reduction on Vehicle Insurance rate during COVID 19,False
920,Safeguard the Right of New Jersey Laboring Women to Have Support During COVID-19 Crisis,False
921,Petition for a Gradeless Semester,False
922,Davis Student Lease Cancellation and Rent Relief,False
923,Save the Hazlitt,False
924,Postpone CA exams for COVID Safety Reasons #CAExams,True
925,Humanitarian Appeal to Release Maulana Delawar Hossain Sayedee,False
926,Remove the CalTPA as a requirement for teachers in current educational programs,False
927,Extend the validity of PLABs and the English language test by the GMC,False
928,Release Safoora Zargar,False
929,Postpone 10th and 12th boards exam due to rise in Covid19 cases.,True
